Date,FilingDate,FilingID,AccessionNumber,Form,Source,Ticker,Company,Title,CUSIP,LEI,Shares,Value,PctValue
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,KLA-Tencor Corp,KLA-Tencor Corp,,,5385.0,309476.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Express Scripts, Inc","Express Scripts, Inc",,,5606.0,306928.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Bed Bath & Beyond Inc,Bed Bath & Beyond Inc,,,8699.0,301333.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,NII Holdings Inc,NII Holdings Inc,,,3681.0,291462.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Altera Corp,Altera Corp,,,11653.0,277458.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Juniper Networks, Inc","Juniper Networks, Inc",,,8391.0,276232.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,SanDisk Corp,SanDisk Corp,,,4897.0,274526.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Staples, Inc","Staples, Inc",,,11341.0,269349.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Linear Technology Corp,Linear Technology Corp,,,7914.0,268997.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Intuit Inc,Intuit Inc,,,9839.0,268703.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Network Appliance, Inc","Network Appliance, Inc",,,9245.0,257566.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Liberty Media Corp - Interactive (Series A),Liberty Media Corp - Interactive (Series A),,,13424.0,254653.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Autodesk, Inc","Autodesk, Inc",,,5287.0,244894.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Apollo Group, Inc. (Class A)","Apollo Group, Inc. (Class A)",,,4063.0,238376.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Xilinx, Inc","Xilinx, Inc",,,9278.0,237238.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Cognizant Technology Solutions Corp. (Class A),Cognizant Technology Solutions Corp. (Class A),,,3130.0,230086.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Fiserv, Inc","Fiserv, Inc",,,4846.0,225436.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Foster Wheeler Ltd. (Bermuda),Foster Wheeler Ltd. (Bermuda),,,1900.0,225036.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Expeditors International of Washington, Inc","Expeditors International of Washington, Inc",,,4949.0,218597.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,EchoStar Communications Corp. (Class A),EchoStar Communications Corp. (Class A),,,5076.0,214816.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Marvell Technology Group, Ltd. (Bermuda)","Marvell Technology Group, Ltd. (Bermuda)",,,12589.0,208600.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Expedia, Inc","Expedia, Inc",,,6754.0,201607.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Virgin Media Inc,Virgin Media Inc,,,8402.0,199968.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Sun Microsystems, Inc","Sun Microsystems, Inc",,,36653.0,196460.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,IAC/InterActiveCorp,IAC/InterActiveCorp,,,7032.0,195419.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Intuitive Surgical, Inc","Intuitive Surgical, Inc",,,868.0,192071.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"C.H. Robinson Worldwide, Inc","C.H. Robinson Worldwide, Inc",,,3863.0,189442.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Level 3 Communications, Inc","Level 3 Communications, Inc",,,36205.0,189352.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Millicom International Cellular S.A. (Luxembourg),Millicom International Cellular S.A. (Luxembourg),,,2205.0,185948.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Citrix Systems, Inc","Citrix Systems, Inc",,,4882.0,177461.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Liberty Global Inc. (Class A),Liberty Global Inc. (Class A),,,4262.0,174657.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"VeriSign, Inc","VeriSign, Inc",,,5415.0,174363.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Lam Research Corp,Lam Research Corp,,,3251.0,174351.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Flextronics International Ltd. (Singapore),Flextronics International Ltd. (Singapore),,,15055.0,171476.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,CDW Corp,CDW Corp,,,1928.0,165943.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Cintas Corp,Cintas Corp,,,4390.0,160893.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Microchip Technology Inc,Microchip Technology Inc,,,4096.0,157778.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Fastenal Co,Fastenal Co,,,3303.0,150650.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Cadence Design Systems, Inc","Cadence Design Systems, Inc",,,6928.0,150476.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Amylin Pharmaceuticals, Inc","Amylin Pharmaceuticals, Inc",,,2950.0,144638.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Whole Foods Market, Inc","Whole Foods Market, Inc",,,3266.0,144553.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Discovery Holding Company (Class A),Discovery Holding Company (Class A),,,5435.0,136527.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"DENTSPLY International, Inc","DENTSPLY International, Inc",,,3358.0,132238.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Sigma-Aldrich Corp,Sigma-Aldrich Corp,,,2918.0,130726.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Vertex Pharmaceuticals Inc,Vertex Pharmaceuticals Inc,,,3246.0,126464.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Ryanair Holdings PLC (ADR) (Ireland),Ryanair Holdings PLC (ADR) (Ireland),,,3000.0,125310.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,UAL Corp,UAL Corp,,,2608.0,123802.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Check Point Software Technologies Ltd. (Israel),Check Point Software Technologies Ltd. (Israel),,,5196.0,121898.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Infosys Technologies, Ltd. (ADR) (India)","Infosys Technologies, Ltd. (ADR) (India)",,,2496.0,119084.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Telefonaktiebolaget LM Ericsson (ADR) (Sweden),Telefonaktiebolaget LM Ericsson (ADR) (Sweden),,,3127.0,116356.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Logitech International (ADR) (Switzerland),Logitech International (ADR) (Switzerland),,,4246.0,115618.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Akamai Technologies, Inc","Akamai Technologies, Inc",,,3586.0,115541.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Activision, Inc","Activision, Inc",,,5905.0,115088.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Patterson Companies, Inc","Patterson Companies, Inc",,,3106.0,114239.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Cephalon, Inc","Cephalon, Inc",,,1500.0,112575.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"PetSmart, Inc","PetSmart, Inc",,,3147.0,109201.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Sirius Satellite Radio Inc,Sirius Satellite Radio Inc,,,36463.0,108295.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Monster Worldwide Inc,Monster Worldwide Inc,,,3124.0,106841.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Joy Global Inc,Joy Global Inc,,,2423.0,105134.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"BEA Systems, Inc","BEA Systems, Inc",,,8267.0,100857.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Lamar Advertising Co. (Class A),Lamar Advertising Co. (Class A),,,1849.0,97849.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,XM Satellite Radio Holdings Inc. (Class A),XM Satellite Radio Holdings Inc. (Class A),,,7410.0,92403.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Ross Stores, Inc","Ross Stores, Inc",,,3205.0,89195.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,CheckFree Corp,CheckFree Corp,,,1920.0,88762.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Patterson-UTI Energy, Inc","Patterson-UTI Energy, Inc",,,3578.0,76820.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Sepracor, Inc","Sepracor, Inc",,,2423.0,70679.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,"Tellabs, Inc","Tellabs, Inc",,,5798.0,61169.0,0.0
2007-08-31,2007-10-26,a07-26369_1nq.htm,0001104659-07-077227,N-Q,SEC-MORGAN-NDX,,Long Nasdaq-100 E-Mini September 2007,Long Nasdaq-100 E-Mini September 2007,,,32.0,20361.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Apple Inc,Apple Inc,,,28006.0,5103253.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Microsoft Corp,Microsoft Corp,,,74500.0,2503200.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Morgan Stanley Institutional Liquidity Money Market Portfolio - Institutional Class (Cost $2,327,633)","Morgan Stanley Institutional Liquidity Money Market Portfolio - Institutional Class (Cost $2,327,633)",,,2328.0,2327633.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Google Inc. (Class A),Google Inc. (Class A),,,3271.0,2266803.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"QUALCOMM, Inc","QUALCOMM, Inc",,,46622.0,1901245.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Research In Motion Ltd. (Canada),Research In Motion Ltd. (Canada),,,12931.0,1471806.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Cisco Systems, Inc","Cisco Systems, Inc",,,50080.0,1403242.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Intel Corp,Intel Corp,,,47216.0,1231393.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Oracle Corp,Oracle Corp,,,49224.0,993340.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Gilead Sciences, Inc","Gilead Sciences, Inc",,,21063.0,980272.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,eBay Inc,eBay Inc,,,23392.0,784334.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Comcast Corp. (Class A),Comcast Corp. (Class A),,,33525.0,688604.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Amgen Inc,Amgen Inc,,,11695.0,646149.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Teva Pharmaceutical Industries Ltd. (ADR) (Israel),Teva Pharmaceutical Industries Ltd. (ADR) (Israel),,,14119.0,630131.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Amazon.com, Inc","Amazon.com, Inc",,,6337.0,573879.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Genzyme Corp,Genzyme Corp,,,7616.0,570667.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Adobe Systems, Inc","Adobe Systems, Inc",,,13315.0,561094.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Starbucks Corp,Starbucks Corp,,,23958.0,560378.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Celgene Corp,Celgene Corp,,,8762.0,539301.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Biogen Idec Inc,Biogen Idec Inc,,,7227.0,535665.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Garmin Ltd. (Cayman Islands),Garmin Ltd. (Cayman Islands),,,4639.0,497997.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"PACCAR, Inc","PACCAR, Inc",,,9649.0,488336.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Dell Inc,Dell Inc,,,19295.0,473499.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Electronic Arts Inc,Electronic Arts Inc,,,7261.0,407996.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Yahoo! Inc,Yahoo! Inc,,,14868.0,398611.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,NVIDIA Corp,NVIDIA Corp,,,12443.0,392452.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Symantec Corp,Symantec Corp,,,21306.0,379247.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Sears Holdings Corp,Sears Holdings Corp,,,3449.0,363904.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Express Scripts, Inc","Express Scripts, Inc",,,5312.0,359888.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Costco Wholesale Corp,Costco Wholesale Corp,,,5326.0,358972.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Wynn Resorts, Ltd","Wynn Resorts, Ltd",,,2766.0,351116.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Paychex, Inc","Paychex, Inc",,,8388.0,327132.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Applied Materials, Inc","Applied Materials, Inc",,,16455.0,309848.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Apollo Group, Inc. (Class A)","Apollo Group, Inc. (Class A)",,,4046.0,309600.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Intuit Inc,Intuit Inc,,,9794.0,287160.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Intuitive Surgical, Inc","Intuitive Surgical, Inc",,,871.0,285409.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Liberty Media Corp - Interactive (Series A),Liberty Media Corp - Interactive (Series A),,,13405.0,270111.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Millicom International Cellular S.A. (Luxembourg),Millicom International Cellular S.A. (Luxembourg),,,2254.0,268857.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Bed Bath & Beyond Inc,Bed Bath & Beyond Inc,,,8425.0,264966.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Broadcom Corp. (Class A),Broadcom Corp. (Class A),,,9860.0,263656.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Staples, Inc","Staples, Inc",,,11072.0,262406.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Autodesk, Inc","Autodesk, Inc",,,5533.0,260549.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,KLA-Tencor Corp,KLA-Tencor Corp,,,5404.0,259824.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Foster Wheeler Ltd. (Bermuda),Foster Wheeler Ltd. (Bermuda),,,1720.0,256280.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Fiserv, Inc","Fiserv, Inc",,,4765.0,244587.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Juniper Networks, Inc","Juniper Networks, Inc",,,7801.0,231846.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Expeditors International of Washington, Inc","Expeditors International of Washington, Inc",,,4831.0,226670.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"VeriSign, Inc","VeriSign, Inc",,,5425.0,221883.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,EchoStar Communications Corp. (Class A),EchoStar Communications Corp. (Class A),,,4982.0,214724.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,NII Holdings Inc,NII Holdings Inc,,,3879.0,213966.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Network Appliance, Inc","Network Appliance, Inc",,,8590.0,212259.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Altera Corp,Altera Corp,,,11182.0,209998.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Linear Technology Corp,Linear Technology Corp,,,6851.0,208681.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Expedia, Inc","Expedia, Inc",,,6341.0,206717.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"C.H. Robinson Worldwide, Inc","C.H. Robinson Worldwide, Inc",,,3938.0,203004.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Cognizant Technology Solutions Corp. (Class A),Cognizant Technology Solutions Corp. (Class A),,,6510.0,202461.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Xilinx, Inc","Xilinx, Inc",,,9141.0,200188.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Marvell Technology Group, Ltd. (Bermuda)","Marvell Technology Group, Ltd. (Bermuda)",,,13010.0,194369.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,IAC/InterActiveCorp,IAC/InterActiveCorp,,,6922.0,192639.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Sun Microsystems,Sun Microsystems,,,8882.0,184568.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Liberty Global Inc. (Class A),Liberty Global Inc. (Class A),,,4496.0,182628.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Flextronics International Ltd. (Singapore),Flextronics International Ltd. (Singapore),,,15262.0,182534.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"Citrix Systems, Inc","Citrix Systems, Inc",,,4931.0,182348.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,SanDisk Corp,SanDisk Corp,,,4826.0,180685.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Virgin Media Inc,Virgin Media Inc,,,8228.0,156332.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Sigma-Aldrich Corp,Sigma-Aldrich Corp,,,2895.0,152422.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,"DENTSPLY International, Inc","DENTSPLY International, Inc",,,3370.0,144169.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Joy Global Inc,Joy Global Inc,,,2450.0,142100.0,0.0
2007-11-30,2008-02-08,a07-32259_1ncsr.htm,0001104659-08-008536,N-CSR,SEC-MORGAN-NDX,,Cintas Corp,Cintas Corp,,,4401.0,140788.0,0.0
